"","Metal_ID","QUBR_ID","Elevation..m.","Stick","Canopy1","Canopy2","Tree_pic","Env_pic","Recorder","Date","Comments","Page","Locality","Transcriber","Checked.","Daniel_tag","DBH_ag","multistemmed","Canopy_short","Canopy_long","Crown_spread","a","b","c","eccentricity","Canopy_area","lat","long"
"16",40,"LM_034","511",172,9.36,4,"Y","Y","KA","9/5/23",NA,"1B","LM","AMH","Y",NA,0.935,FALSE,4,9.36,6.68,4.68,2,4.23112278243021,0.904086064621841,29.4053072376005,24.0013366666667,-110.165583333333
"17",25,"LM_138","507",172,10.05,9.2,"Y","Y","KA","9/5/23",NA,"2A","LM","AMH","Y",NA,0.292,FALSE,9.2,10.05,9.625,5.025,4.6,2.02252935701809,0.402493404381709,72.6179141877281,23.9998816666667,-110.166721666667
"18",26,"LM_139","504",172,9.1,8.2,"Y","Y","KA","9/5/23","2 trunks at breast height so 2 DBH's","2A","LM","AMH","Y",NA,0.404604745399754,TRUE,8.2,9.1,8.65,4.55,4.1,1.97294196569489,0.433613618834041,58.6064109527176,23.999865,-110.166668333333
"19",27,"LM_140","507",172,6.7,5,"Y","Y","KA","9/5/23",NA,"2A","LM","AMH","Y",NA,0.418,FALSE,5,6.7,5.85,3.35,2.5,2.22991031209778,0.665644869282918,26.3108384738145,23.9999366666667,-110.166518333333
"20",28,"LM_150","507",172,7.01,14.4,"Y","Y","KA","9/5/23","More trees next to this tree that we did not sample; 2 trunks at breast height so 2 DBH's","2A","LM","AMH","Y",NA,0.629305966919113,TRUE,7.01,14.4,10.705,7.2,3.505,6.28927460046069,0.873510361175096,79.281232205992,24.0000633333333,-110.166118333333
"21",29,"LM_027","506",172,13.3,16.8,"Y","Y","KA","9/5/23","2 trunks at breast height so 2 DBH's","2A","LM","AMH","Y",NA,0.837606112680656,TRUE,13.3,16.8,15.05,8.4,6.65,5.13200740451531,0.610953262442299,175.489365629526,24.0004816666667,-110.166133333333
"22",30,"LM_028","509",172,9.2,6.1,"Y","Y","KA","9/5/23",NA,"2A","LM","AMH","Y",NA,0.445,FALSE,6.1,9.2,7.65,4.6,3.05,3.4434720849747,0.748580888037978,44.0765449298648,24.0006283333333,-110.166248333333
"23",31,"LM_029","508",172,8.9,4,"Y","Y","KA","9/5/23",NA,"2A","LM","AMH","Y",NA,0.371,FALSE,4,8.9,6.45,4.45,2,3.97523584206019,0.893311425182066,27.9601746169492,24.0006616666667,-110.166231666667
"24",32,"LM_030","509",172,8.3,8.95,"Y","Y","KA","9/5/23",NA,"2A","LM","AMH","Y",NA,0.395,FALSE,8.3,8.95,8.625,4.475,4.15,1.67425356502532,0.374134874865993,58.3433025679794,24.0006466666667,-110.166226666667
"25",17,"LM_147","998",172,7,5.9,"Y","Y","KA","9/5/23",NA,"2B","LM","AMH","Y",NA,0.26,FALSE,5.9,7,6.45,3.5,2.95,1.88348082018374,0.538137377195353,32.4369441483146,23.9995883333333,-110.169305
"26",18,"LM_145","505",172,9.3,6.2,"Y","Y","KA","9/5/23",NA,"2B","LM","AMH","Y",NA,0.382,FALSE,6.2,9.3,7.75,4.65,3.1,3.46590536512467,0.74535599249993,45.2860581014969,23.999535,-110.169308333333
"27",19,"LM_146","?",172,9.65,3,"Y","Y","KA","9/5/23",NA,"2B","LM","AMH","Y",NA,0.43,FALSE,3,9.65,6.325,4.825,1.5,4.58591593904642,0.950448899284232,22.7372768303561,23.99958,-110.16924
"28",20,"LM_144","505",172,10.9,6.9,"Y","Y","KA","9/5/23",NA,"2B","LM","AMH","Y",NA,0.397,FALSE,6.9,10.9,8.9,5.45,3.45,4.2190046219458,0.774129288430422,59.0697958691221,23.9997033333333,-110.16843
"29",21,"LM_143","504",172,12.75,10.9,"Y","Y","KA","9/5/23",NA,"2B","LM","AMH","Y",NA,0.415,FALSE,10.9,12.75,11.825,6.375,5.45,3.30728362859916,0.518789588799868,109.15070975816,23.999805,-110.16755
"30",22,"LM_142","503",172,16.55,14.3,"Y","Y","KA","9/5/23",NA,"2B","LM","AMH","Y",NA,0.78,FALSE,14.3,16.55,15.425,8.275,7.15,4.16570822309965,0.503408848712948,185.876256340457,23.999845,-110.167351666667
"31",23,"LM_141","503",172,7.3,7.1,"Y","Y","KA","9/5/23",NA,"2B","LM","AMH","Y",NA,0.335,FALSE,7.1,7.3,7.2,3.65,3.55,0.848528137423857,0.232473462307906,40.7071868088897,23.99985,-110.167381666667
"32",24,"LM_137","506",172,11.15,8.9,"Y","Y","KA","9/5/23",NA,"2B","LM","AMH","Y",NA,0.4,FALSE,8.9,11.15,10.025,5.575,4.45,3.35829197658572,0.602384211046765,77.9389867447458,23.99985,-110.167145
"33",233,"LM_108","1744",172,6.6,9.5,"Y","Y","KA","9/5/23",NA,"3A","LM","AMH","Y",NA,0.373,FALSE,6.6,9.5,8.05,4.75,3.3,3.4165040611713,0.719264012878169,49.24446484502,24.0027783333333,-110.158456666667
"34",234,"LM_109","1740",172,6.4,9.2,"Y","Y","KA","9/5/23",NA,"3A","LM","AMH","Y",NA,0.328,FALSE,6.4,9.2,7.8,4.6,3.2,3.30454232837166,0.718378767037318,46.2442438608417,24.0027916666667,-110.158481666667
"35",235,"LM_110","1737",172,6.6,7.4,"Y","Y","KA","9/5/23",NA,"3A","LM","AMH","Y",NA,0.314,FALSE,6.6,7.4,7,3.7,3.3,1.67332005306815,0.452248662991392,38.3588463003314,24.002735,-110.15851
"36",236,"LM_111","1737",172,5.1,7.4,"Y","Y","KA","9/5/23","2 trunks at breast height so 2 DBH's","3A","LM","AMH","Y",NA,0.361387603550537,TRUE,5.1,7.4,6.25,3.7,2.55,2.6809513236909,0.724581438835379,29.6409266866197,24.002715,-110.15848
"37",237,"LM_112","1734",172,9.7,6.4,"Y","Y","KA","9/5/23",NA,"3A","LM","AMH","Y",NA,0.396,FALSE,6.4,9.7,8.05,4.85,3.2,3.64451642882838,0.751446686356368,48.7575179837136,24.0026766666667,-110.158433333333
"38",238,"LM_113","1735",172,10.8,8.7,"Y","Y","KA","9/5/23","2 trunks at breast height so 2 DBH's","3A","LM","AMH","Y",NA,0.567402855121474,TRUE,8.7,10.8,9.75,5.4,4.35,3.19960935115523,0.592520250213932,73.7960114328242,24.002465,-110.1586
"39",239,"LM_114","1733",172,12.5,13.9,"Y","Y","KA","9/5/23",NA,"3A","LM","AMH","Y",NA,0.7,FALSE,12.5,13.9,13.2,6.95,6.25,3.03973683071413,0.437372205858149,136.462930890307,24.002525,-110.158643333333
"40",240,"LM_115","1742",172,12,11.9,"Y","Y","KA","9/5/23",NA,"3A","LM","AMH","Y",NA,0.528,FALSE,11.9,12,11.95,6,5.95,0.772981241687013,0.128830206947836,112.154857733156,24.0024833333333,-110.158656666667
"41",241,"LM_116","1733",172,9.6,11.9,"Y","Y","KA","9/5/23",NA,"3B","LM","AMH","Y",NA,0.493,FALSE,9.6,11.9,10.75,5.95,4.8,3.51603469834983,0.590930201403333,89.7238861865245,24.0024983333333,-110.158715
"42",242,"LM_117","1729",172,15.2,12.8,"Y","Y","KA","9/5/23",NA,"3B","LM","AMH","Y",NA,0.496,FALSE,12.8,15.2,14,7.6,6.4,4.09878030638384,0.5393131982084,152.807066670608,24.00246,-110.158588333333
"43",243,"LM_118","1738",172,14.1,20.6,"Y","Y","KA","9/5/23","2 trunks at breast height so 2 DBH's. Biggin!","3B","LM","AMH","Y",NA,0.680018382104484,TRUE,14.1,20.6,17.35,10.3,7.05,7.50916107165108,0.729044764237969,228.126750540423,24.0024,-110.158618333333
"44",244,"LM_119","1739",172,12.9,8.1,"Y","Y","KA","9/5/23",NA,"3B","LM","AMH","Y",NA,0.406,FALSE,8.1,12.9,10.5,6.45,4.05,5.01996015920445,0.778288396775884,82.0662540933994,24.0023433333333,-110.158643333333
"45",245,"LM_120","1739",172,19.6,18.9,"Y","Y","KA","9/5/23","2 trunks at breast height so 2 DBH's","3B","LM","AMH","Y",NA,0.691757905628841,TRUE,18.9,19.6,19.25,9.8,9.45,2.59566947048349,0.264864231681989,290.942895648951,24.0023866666667,-110.158703333333
"46",246,"LM_121","1737",172,4.5,1,"Y","Y","KA","9/5/23",NA,"3B","LM","AMH","Y",NA,0.26,FALSE,1,4.5,2.75,2.25,0.5,2.19374109684803,0.974996043043569,3.53429173528852,24.0023883333333,-110.158746666667
"47",247,"LM_122","1727",172,12.85,6.5,"Y","Y","KA","9/5/23","2 trunks at breast height so 2 DBH's","3B","LM","AMH","Y",NA,0.600536426871843,TRUE,6.5,12.85,9.675,6.425,3.25,5.5423934360527,0.862629328568513,65.6003815977719,24.0023566666667,-110.158776666667
"48",1,"LM_123","1732",172,12.2,7.5,"Y","Y","KA","9/5/23",NA,"3B","LM","AMH","Y",NA,0.784,FALSE,7.5,12.2,9.85,6.1,3.75,4.81118488524397,0.788718833646552,71.8639319508665,24.00232,-110.158853333333
"49",2,"LM_124","1735",172,11.4,7.3,"Y","Y","KA","9/5/23",NA,"4A","LM","AMH","Y",NA,0.39,FALSE,7.3,11.4,9.35,5.7,3.65,4.37807035119355,0.768082517753254,65.3608351579357,24.0023433333333,-110.158833333333
"50",3,"LM_125","1732",172,21,10.9,"Y","Y","KA","9/5/23",NA,"4A","LM","AMH","Y",NA,0.95,FALSE,10.9,21,15.95,10.5,5.45,8.97482590360393,0.854745324152755,179.777639601676,24.0022483333333,-110.158871666667
"51",4,"LM_126","1729",172,3.9,9.65,"Y","Y","KA","9/5/23",NA,"4A","LM","AMH","Y",NA,0.573,FALSE,3.9,9.65,6.775,4.825,1.95,4.41340288213075,0.914694897850932,29.558459879463,24.0023683333333,-110.15913
"52",5,"LM_127","1723",172,13.6,8.6,"Y","Y","KA","9/5/23","2 trunks at breast height so 2 DBH's","4A","LM","AMH","Y",NA,0.641517731633351,TRUE,8.6,13.6,11.1,6.8,4.3,5.26782687642637,0.774680423003878,91.8601691909656,24.0024,-110.159183333333
"53",6,"LM_128","1725",172,4.15,7.28,"Y","Y","KA","9/5/23",NA,"4A","LM","AMH","Y",NA,0.415,FALSE,4.15,7.28,5.715,3.64,2.075,2.99064792310964,0.821606572282868,23.7284493125637,24.002465,-110.159166666667
"54",8,"LM_130","1731",172,8.65,11.95,"Y","Y","KA","9/5/23",NA,"4A","LM","AMH","Y",NA,0.437,FALSE,8.65,11.95,10.3,5.975,4.325,4.12249924196476,0.689958032127993,81.1846446549857,24.0024483333333,-110.159115
"55",9,"LM_131","1740",172,8.2,7.85,"Y","Y","KA","9/5/23",NA,"4A","LM","AMH","Y",NA,0.518,FALSE,7.85,8.2,8.025,4.1,3.925,1.18506328944913,0.28903982669491,50.5560797778937,24.0024916666667,-110.159083333333
"56",10,"LM_132","1729",172,12.05,10.1,"Y","Y","KA","9/5/23",NA,"4B","LM","AMH","Y",NA,0.673,FALSE,10.1,12.05,11.075,6.025,5.05,3.28605006048295,0.54540249966522,95.5868834762864,24.0025083333333,-110.159951666667
"57",11,"LM_133","1725",172,9.95,12.5,"Y","Y","KA","9/5/23",NA,"4B","LM","AMH","Y",NA,0.628,FALSE,9.95,12.5,11.225,6.25,4.975,3.78310388437854,0.605296621500567,97.6838965725576,24.0026433333333,-110.159006666667
"58",12,"LM_134","1725",172,9.25,8.05,"Y","Y","KA","9/5/23",NA,"4B","LM","AMH","Y",NA,0.635,FALSE,8.05,9.25,8.65,4.625,4.025,2.2781571499789,0.492574518914357,58.4827107419825,24.002695,-110.158973333333
"59",260,"LM_014","1719",172,11.25,13.95,"Y","Y","KA","9/5/23",NA,"4B","LM","AMH","Y",NA,0.584,FALSE,11.25,13.95,12.6,6.975,5.625,4.12431812546026,0.591300089671721,123.258424268187,24.0024533333333,-110.160146666667
"60",13,"LM_135","1709",172,15.05,15.3,"Y","Y","KA","9/5/23",NA,"4B","LM","AMH","Y",NA,0.718,FALSE,15.05,15.3,15.175,7.65,7.525,1.37727085208393,0.180035405501168,180.849708094713,24.0021066666667,-110.160691666667
"61",14,"LM_136","1705",172,3.9,6.1,"Y","Y","KA","9/5/23","2 trunks at breast height so 2 DBH's","4B","LM","AMH","Y",NA,0.248477363154071,TRUE,3.9,6.1,5,3.05,1.95,2.34520787991171,0.768920616364497,18.6846223072253,24.0021583333333,-110.16074
"62",15,"LM_149","503",172,10.8,7.5,"Y","Y","KA","9/5/23",NA,"4B","LM","AMH","Y",NA,0.538,FALSE,7.5,10.8,9.15,5.4,3.75,3.88555015409659,0.719546324832701,63.6172512351933,23.9998466666667,-110.16964
"63",16,"LM_148","495",172,10.4,7.8,"Y","Y","KA","9/5/23",NA,"4B","LM","AMH","Y",NA,0.398,FALSE,7.8,10.4,9.1,5.2,3.9,3.43947670438397,0.661437827766148,63.711499014801,23.999615,-110.169461666667
"64",201,"LM_076","1755",172,14.8,12.9,"Y","Y","KA","9/5/23",NA,"5A","LM","AMH","Y",NA,0.71,FALSE,12.9,14.8,13.85,7.4,6.45,3.62732683942321,0.490179302624759,149.948217355841,24.0030433333333,-110.158063333333
"65",202,"LM_077","1739",172,5.35,3.52,"Y","Y","KA","9/5/23",NA,"5A","LM","AMH","Y",NA,0.871005166459993,TRUE,3.52,5.35,4.435,2.675,1.76,2.01445402032412,0.753066923485651,14.7906182131007,24.0029883333333,-110.158088333333
"66",203,"LM_078","1735",172,5.4,7.3,"Y","Y","KA","9/5/23",NA,"5A","LM","AMH","Y",NA,0.453,FALSE,5.4,7.3,6.35,3.65,2.7,2.45611481816303,0.672908169359733,30.9603956011274,24.0030616666667,-110.158116666667
"67",204,"LM_079","1727",172,7.8,5.7,"Y","Y","KA","9/5/23",NA,"5A","LM","AMH","Y",NA,0.426,FALSE,5.7,7.8,6.75,3.9,2.85,2.66223590239483,0.682624590357648,34.9188023446506,24.0030483333333,-110.158123333333
"68",205,"LM_080","1735",172,6.9,7.2,"Y","Y","KA","9/5/23",NA,"5A","LM","AMH","Y",NA,0.463,FALSE,6.9,7.2,7.05,3.6,3.45,1.02834819006016,0.28565227501671,39.0185807575852,24.003035,-110.158113333333
"69",206,"LM_081","1743",172,8,8.6,"Y","Y","KA","9/5/23",NA,"5A","LM","AMH","Y",NA,0.464,FALSE,8,8.6,8.3,4.3,4,1.57797338380595,0.366970554373477,54.0353936417444,24.003025,-110.15818
"70",207,"LM_082","1742",172,9.4,7.3,"Y","Y","KA","9/5/23",NA,"5A","LM","AMH","Y",NA,0.495,FALSE,7.3,9.4,8.35,4.7,3.65,2.96099645389859,0.629999245510337,53.8940219723329,24.0030033333333,-110.158173333333
"71",208,"LM_083","1745",172,8.6,7.9,"Y","Y","KA","9/5/23",NA,"5A","LM","AMH","Y",NA,0.43,FALSE,7.9,8.6,8.25,4.3,3.95,1.69926454679664,0.395177801580614,53.3599512212226,24.0029816666667,-110.158213333333
"72",209,"LM_084","1736",172,5,6.8,"Y","Y","KA","9/5/23",NA,"5B","LM","AMH","Y",NA,0.355,FALSE,5,6.8,5.9,3.4,2.5,2.30434372436058,0.677748154223701,26.7035375555132,24.0029733333333,-110.158165
"73",211,"LM_086","1743",172,12.8,12.6,"Y","Y","KA","9/5/23",NA,"5B","LM","AMH","Y",NA,0.615,FALSE,12.6,12.8,12.7,6.4,6.3,1.12694276695847,0.176084807337261,126.66901579274,24.0028916666667,-110.158226666667
"74",212,"LM_087","1737",172,10.3,11.3,"Y","Y","KA","9/5/23","So many root sprouts/saplings!","5B","LM","AMH","Y",NA,0.506,FALSE,10.3,11.3,10.8,5.65,5.15,2.32379000772445,0.411290266853885,91.412492237829,24.0028183333333,-110.158276666667
"75",213,"LM_088","1737",172,7,8.3,"Y","Y","KA","9/5/23",NA,"5B","LM","AMH","Y",NA,0.336,FALSE,7,8.3,7.65,4.15,3.5,2.22991031209778,0.537327786047657,45.6316332933918,24.0027833333333,-110.158206666667
"76",214,"LM_089","1742",172,8.3,8.1,"Y","Y","KA","9/5/23",NA,"5B","LM","AMH","Y",NA,0.401,FALSE,8.1,8.3,8.2,4.15,4.05,0.905538513813744,0.218202051521384,52.8023185252105,24.002875,-110.158306666667
"77",215,"LM_090","1741",172,6.9,6,"Y","Y","KA","9/5/23","WASP","5B","LM","AMH","Y",NA,0.386,FALSE,6,6.9,6.45,3.45,3,1.70367250374008,0.493818117026111,32.5154839646544,24.0028833333333,-110.158345
"78",216,"LM_091","1735",172,13.5,10,"Y","Y","KA","9/5/23",NA,"5B","LM","AMH","Y",NA,0.985,FALSE,10,13.5,11.75,6.75,5,4.53458928680426,0.671791005452483,106.028752058656,24.0029483333333,-110.158345
"79",217,"LM_092","1739",172,5.8,14.2,"Y","Y","KA","9/5/23",NA,"6A","LM","AMH","Y",NA,0.766,FALSE,5.8,14.2,10,7.1,2.9,6.48074069840786,0.912780380057445,64.6853927374138,24.0029266666667,-110.158383333333
"80",218,"LM_093","1738",172,11.6,10.5,"Y","Y","KA","9/5/23",NA,"6A","LM","AMH","Y",NA,0.535,FALSE,10.5,11.6,11.05,5.8,5.25,2.46525860712421,0.425044587435209,95.6614963018092,24.0028783333333,-110.1584
"81",219,"LM_094","1735",172,8.2,10.2,"Y","Y","KA","9/5/23",NA,"6A","LM","AMH","Y",NA,0.415,FALSE,8.2,10.2,9.2,5.1,4.1,3.03315017762062,0.59473532894522,65.6907023865626,24.0028383333333,-110.158386666667
"82",220,"LM_095","1736",172,9.3,7.4,"Y","Y","KA","9/5/23",NA,"6A","LM","AMH","Y",NA,0.378,FALSE,7.4,9.3,8.35,4.65,3.7,2.81646942110153,0.605692348623985,54.0511016050124,24.0028216666667,-110.158355
"83",221,"LM_096","1740",172,9.2,8.4,"Y","Y","KA","9/5/23",NA,"6A","LM","AMH","Y",NA,0.423,FALSE,8.4,9.2,8.8,4.6,4.2,1.87616630392937,0.407862239984646,60.6955700673548,24.0028433333333,-110.158338333333
"84",222,"LM_097","1740",172,6.3,5.5,"Y","Y","KA","9/5/23",NA,"6A","LM","AMH","Y",NA,0.29,FALSE,5.5,6.3,5.9,3.15,2.75,1.53622914957372,0.487691793515467,27.2140463617216,24.0027483333333,-110.15834
"85",223,"LM_098","1740",172,8.3,9.4,"Y","Y","KA","9/5/23",NA,"6A","LM","AMH","Y",NA,0.333,FALSE,8.3,9.4,8.85,4.7,4.15,2.20624114729102,0.469413010061919,61.2767647082689,24.0027616666667,-110.158365
"86",224,"LM_099","1740",172,6,8.2,"Y","Y","KA","9/5/23",NA,"6A","LM","AMH","Y",NA,0.337,FALSE,6,8.2,7.1,4.1,3,2.79463772249642,0.681618956706445,38.6415896391544,24.00269,-110.158333333333
"87",225,"LM_100","1740",172,3.3,2.9,"Y","Y","KA","9/5/23","off trail, in scrub","6B","LM","AMH","Y",NA,0.264,FALSE,2.9,3.3,3.1,1.65,1.45,0.787400787401181,0.477212598424958,7.51626042371358,24.00269,-110.158333333333
"88",226,"LM_101","1737",172,18.9,16.8,"Y","Y","KA","9/5/23","2 trunks at breast height so 2 DBH's","6B","LM","AMH","Y",NA,0.950223657882711,TRUE,16.8,18.9,17.85,9.45,8.4,4.32926090689854,0.458122847290851,249.379624841958,24.002595,-110.158426666667
"89",227,"LM_102","1742",172,7.6,8.3,"Y","Y","KA","9/5/23",NA,"6B","LM","AMH","Y",NA,0.328,FALSE,7.6,8.3,7.95,4.15,3.8,1.66808273176123,0.401947646207525,49.542916147111,24.002605,-110.158448333333
"90",228,"LM_103","1734",172,8.2,5.5,"Y","Y","KA","9/5/23",NA,"6B","LM","AMH","Y",NA,0.327,FALSE,5.5,8.2,6.85,4.1,2.75,3.04097023990699,0.741700058513901,35.4214571692249,24.00265,-110.158486666667
"91",229,"LM_104","1740",172,6.9,10,"Y","Y","KA","9/5/23",NA,"6B","LM","AMH","Y",NA,0.481,FALSE,6.9,10,8.45,5,3.45,3.61904683583951,0.723809367167903,54.1924732744239,24.0026433333333,-110.158468333333
"92",230,"LM_105","1737",172,7,7.2,"Y","Y","KA","9/5/23",NA,"6B","LM","AMH","Y",NA,0.383,FALSE,7,7.2,7.1,3.6,3.5,0.842614977317636,0.234059715921566,39.5840674352314,24.00265,-110.158543333333
"93",232,"LM_107","1738",172,8.9,8.3,"Y","Y","KA","9/5/23","2 trunks at breast height so 2 DBH's","6B","LM","AMH","Y",NA,0.421213722473521,TRUE,8.3,8.9,8.6,4.45,4.15,1.6062378404209,0.36095232369009,58.0173623301695,24.002705,-110.15854
"94",49,"LM_048","518",172,10.9,10.43,"Y","Y","KA","9/5/23",NA,"11A","LM","AMH","Y",NA,0.92,FALSE,10.43,10.9,10.665,5.45,5.215,1.58312191570959,0.290481085451301,89.2895610021657,24.0017466666667,-110.16335
"95",50,"LM_046","518",172,4.3,3,"Y","Y","KA","9/5/23",NA,"11A","LM","AMH","Y",NA,0.644,FALSE,3,4.3,3.65,2.15,1.5,1.54029218007494,0.716414967476715,10.1316363078271,24.0020633333333,-110.162891666667
"96",51,"LM_045","518",172,9.1,4,"Y","Y","KA","9/5/23",NA,"11A","LM","AMH","Y",NA,0.37,FALSE,4,9.1,6.55,4.55,2,4.08686921738389,0.898213014809646,28.5884931476671,24.0020633333333,-110.162891666667
"97",253,"LM_001","532",181,9.84,6.4,"Y","Y","CK","9/5/23","2 trunks at breast height so 2 DBH's","7A","LM","AMH","Y",NA,0.519762445738435,TRUE,6.4,9.84,8.12,4.92,3.2,3.73716470067884,0.759586321276188,49.4612347381177,24.0033,-110.15851
"98",248,"LM_002","532",181,8.33,7.75,"Y","Y","CK","9/5/23","2 trunks at breast height so 2 DBH's","7A","LM","AMH","Y",NA,0.490029590943241,TRUE,7.75,8.33,8.04,4.165,3.875,1.52695775973011,0.366616508938802,50.7033419335308,24.00329,-110.15853
"99",252,"LM_003","530",181,13.19,12.39,"Y","Y","CK","9/5/23","2 trunks at breast height so 2 DBH's","7A","LM","AMH","Y",NA,0.522609797076174,TRUE,12.39,13.19,12.79,6.595,6.195,2.26185764361951,0.342965525946855,128.352987994881,24.00323,-110.15858
"100",249,"LM_004","531",181,13.84,17.4,"Y","Y","CK","9/5/23",NA,"7A","LM","AMH","Y",NA,0.651,FALSE,13.84,17.4,15.62,8.7,6.92,5.27291190899298,0.606081828619883,189.13644411672,24.00327,-110.15868
"101",266,"LM_005","532",181,10.53,8.7,"Y","Y","CK","9/5/23",NA,"7A","LM","AMH","Y",NA,0.548,FALSE,8.7,10.53,9.615,5.265,4.35,2.96609591888057,0.563361048220432,71.9511111470036,24.00327,-110.15867
"102",261,"LM_006","531",181,16.65,9.24,"Y","Y","CK","9/5/23",NA,"7A","LM","AMH","Y",NA,0.616143652081233,TRUE,9.24,16.65,12.945,8.325,4.62,6.92540432032672,0.831880398838044,120.830365846044,24.00284,-110.15884
"103",251,"LM_007","531",181,19.24,8.62,"Y","Y","CK","9/5/23",NA,"7A","LM","AMH","Y",NA,0.605,FALSE,8.62,19.24,13.93,9.62,4.31,8.60048254460178,0.89402105453241,130.257342921671,24.00281,-110.15886
"104",265,"LM_008","531",181,15.5,9.9,"Y","Y","CK","9/5/23",NA,"7A","LM","AMH","Y",NA,0.609,FALSE,9.9,15.5,12.7,7.75,4.95,5.96322060635023,0.769447820174223,120.519348173338,24.00281,-110.1589
"105",264,"LM_009","531",181,10.77,12.39,"Y","Y","CK","9/5/23","2 trunks at breast height so 2 DBH's","7B","LM","AMH","Y",NA,0.737927503214239,TRUE,10.77,12.39,11.58,6.195,5.385,3.06264591489124,0.494373836140636,104.803766543205,24.00278,-110.15894
"106",250,"LM_010","532",181,7.87,8.25,"Y","Y","CK","9/5/23",NA,"7B","LM","AMH","Y",NA,0.477,FALSE,7.87,8.25,8.06,4.125,3.935,1.2374974747449,0.299999387816945,50.9939392539878,24.00278,-110.15889
